,u,v,EVENT_START,EVENT_END,TIME_START,TIME_END,EVENT_START_STR,EVENT_END_STR,_label,IS_ALERT,ACCESS_AMOUNT,OPTYPE
0,10,150,1557234657695000000,1557241392248000000,1557234657695000000,1557241392248000000,1557234657695000000,1557241392248000000,5,0,16384,3
1,8,150,1557236783571000000,1557236783571000000,1557236783571000000,1557236783571000000,1557236783571000000,1557236783571000000,5,0,49152,3
2,7,49,1557234320861000000,1557234320861000000,1557234320861000000,1557234320861000000,1557234320861000000,1557234320861000000,5,0,20480,3
3,6,49,1557234320466000000,1557234320466000000,1557234320466000000,1557234320466000000,1557234320466000000,1557234320466000000,5,0,18400,3
4,15,150,1557234668668000000,1557241472140000000,1557234668668000000,1557241472140000000,1557234668668000000,1557241472140000000,5,0,16384,3
5,14,150,1557240146117000000,1557240342665000000,1557240146117000000,1557240342665000000,1557240146117000000,1557240342665000000,5,0,40960,3
6,13,150,1557234335020000000,1557234335021000000,1557234335020000000,1557234335021000000,1557234335020000000,1557234335021000000,5,0,4096,3
7,12,150,1557238390599000000,1557238390599000000,1557238390599000000,1557238390599000000,1557238390599000000,1557238390599000000,5,0,49152,3
8,7,150,1557234341417000000,1557239293258000000,1557234341417000000,1557239293258000000,1557234341417000000,1557239293258000000,5,0,16384,3
9,11,150,1557241149891000000,1557241149891000000,1557241149891000000,1557241149891000000,1557241149891000000,1557241149891000000,5,0,8192,3
10,21,150,1557234340433000000,1557236779936000000,1557234340433000000,1557236779936000000,1557234340433000000,1557236779936000000,5,0,40960,3
11,17,150,1557238992150000000,1557241152204000000,1557238992150000000,1557241152204000000,1557238992150000000,1557241152204000000,5,0,16384,3
12,18,150,1557240728807000000,1557241882209000000,1557240728807000000,1557241882209000000,1557240728807000000,1557241882209000000,5,0,8192,3
13,16,150,1557239972260000000,1557239986026000000,1557239972260000000,1557239986026000000,1557239972260000000,1557239986026000000,5,0,40960,3
14,19,150,1557242325639000000,1557242325639000000,1557242325639000000,1557242325639000000,1557242325639000000,1557242325639000000,5,0,627,3
15,20,150,1557238390541000000,1557238390541000000,1557238390541000000,1557238390541000000,1557238390541000000,1557238390541000000,5,0,2639,3
16,22,150,1557237703339000000,1557237703339000000,1557237703339000000,1557237703339000000,1557237703339000000,1557237703339000000,5,0,627,3
17,23,150,1557241856857000000,1557241883279000000,1557241856857000000,1557241883279000000,1557241856857000000,1557241883279000000,5,0,16384,3
18,24,150,1557238281265000000,1557239839051000000,1557238281265000000,1557239839051000000,1557238281265000000,1557239839051000000,5,0,627,3
19,25,150,1557237826995000000,1557237826995000000,1557237826995000000,1557237826995000000,1557237826995000000,1557237826995000000,5,0,4096,3
20,26,150,1557234657626000000,1557234667273000000,1557234657626000000,1557234667273000000,1557234657626000000,1557234667273000000,5,0,627,3
21,27,150,1557239986691000000,1557240147036000000,1557239986691000000,1557240147036000000,1557239986691000000,1557240147036000000,5,0,16384,3
22,28,150,1557242326877000000,1557242326877000000,1557242326877000000,1557242326877000000,1557242326877000000,1557242326877000000,5,0,16384,3
23,2,150,1557236752409000000,1557238307597000000,1557236752409000000,1557238307597000000,1557236752409000000,1557238307597000000,5,0,16384,3
24,3,150,1557238985407000000,1557241471862000000,1557238985407000000,1557241471862000000,1557238985407000000,1557241471862000000,5,0,8192,3
25,4,150,1557239284187000000,1557239379072000000,1557239284187000000,1557239379072000000,1557239284187000000,1557239379072000000,5,0,8192,3
26,5,150,1557238849281000000,1557238849281000000,1557238849281000000,1557238849281000000,1557238849281000000,1557238849281000000,5,0,627,3
27,24,107,1557239464048000000,1557239465576000000,1557239464048000000,1557239465576000000,1557239464048000000,1557239465576000000,5,0,84,3
28,21,107,1557242409564000000,1557242409565000000,1557242409564000000,1557242409565000000,1557242409564000000,1557242409565000000,5,0,32,3
29,3,107,1557241460159000000,1557241460160000000,1557241460159000000,1557241460160000000,1557241460159000000,1557241460160000000,5,0,96,3
30,10,107,1557241466547000000,1557241466547000000,1557241466547000000,1557241466547000000,1557241466547000000,1557241466547000000,5,0,8192,3
31,27,107,1557239476453000000,1557239476453000000,1557239476453000000,1557239476453000000,1557239476453000000,1557239476453000000,5,0,4096,3
